NAICS_CODE,PRIMARY_INDICATOR,SOURCE_OF_DATA,CODE_DESCRIPTION,PGM_SYS_ACRNM,REGISTRY_ID,LOCATION_ADDRESS,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NAME,POSTAL_CODE,EPA_REGION_CODE,INTEREST_STATUS_CODE,LOCATION_DESCRIPTION,STD_LOC_ADDRESS,STD_HOUSE_NUMBER,STD_STREET_NAME,STD_PREFIX,STD_SUFFIX,STD_STYPE_BEFORE,STD_STYPE_AFTER,STD_POSTAL_CODE,STD_STATE_CODE,STD_CITY_NAME,STD_COUNTY_NAME,STD_COUNTY_FIPS,LATITUDE,LONGITUDE,HDATUM_DESC,COLLECT_DESC,REF_POINT_DESC,SOURCE_DESC,SCALE,,,,
562920,UNKNOWN,WI-ESR,MATERIALS RECOVERY FACILITIES.,WI-ESR,110000419609,114 N MAIN ST,COTTAGE GROVE,DANE,55025,WI,WISCONSIN,USA,535270247,5,A,,114 N MAIN ST,114,N MAIN ST,N,,,ST,53527,WI,COTTAGE GROVE,DANE,55025,43.076667,-89.202222,NAD83,INTERPOLATION-PHOTO,CENTER OF FACILITY,,24000,,,,
562920,PRIMARY,PDS,MATERIALS RECOVERY FACILITIES.,PDS,110025061224,2610 WHEELER AVE,FORT SMITH,SEBASTIAN,5131,AR,ARKANSAS,USA,729015928,6,A,,2610 WHEELER AVE,2610,WHEELER AVE,,,,AVE,72901,AR,FORT SMITH,SEBASTIAN,5131,35.35894,-94.42645,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110001196385,6087 SIERRA AVENUE,FONTANA,SAN BERNARDINO,6071,CA,CALIFORNIA,USA,92336,9,A,,6087 SIERRA AVE,6087,SIERRA AVE,,,,AVE,92336,CA,FONTANA,SAN BERNARDINO,6071,34.142,-117.425,NAD83,INTERPOLATION-MAP,FACILITY CENTROID,,,,,,
562920,PRIMARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110005640299,2840 SCHERER DR N STE 430,ST PETERSBURG,PINELLAS,12103,FL,FLORIDA,USA,337161021,4,A,,2840 SCHERER DR N,2840,SCHERER DR N,,,,DR,33716,FL,SAINT PETERSBURG,PINELLAS,12103,27.884665,-82.67235,NAD83,INTERPOLATION-PHOTO,FACILITY/MONITORING SITE BOUNDARY POINT,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110004774174,T17S R12E S34 WM,BEND,DESCHUTES,41017,OR,OREGON,USA,97709,10,A,,,,,,,,,97709,OR,BEND,DESCHUTES,41017,44.05,-121.2666,NAD83,UNKNOWN,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110037723087,20835 NE MONTANA WAY,BEND,DESCHUTES,41017,OR,OREGON,USA,97701-6732,10,A,,20835 NE MONTANA WAY,20835,NE MONTANA WAY,NE,,,WAY,97701,OR,BEND,DESCHUTES,41017,44.08907,-121.282464,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021333975,2112 LINCOLN AVENUE,SAN JOSE,SANTA CLARA,6085,CA,CALIFORNIA,USA,95125-3540,9,A,,2112 LINCOLN AVE,2112,LINCOLN AVE,,,,AVE,95125,CA,SAN JOSE,SANTA CLARA,6085,37.29229,-121.88935,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110039494534,2400 S MCARTHUR RD,LONGVIEW,GREGG,48183,TX,TEXAS,USA,75602-5300,6,A,,2400 MACARTHUR DR,2400,MACARTHUR DR,,,,DR,75602,TX,LONGVIEW,GREGG,48183,32.458423,-94.732851,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110031019298,12400 HWY 43 N,AXIS,MOBILE,1097,AL,ALABAMA,USA,36505-4308,4,A,,12400 HIGHWAY 43 N,12400,HIGHWAY 43 N,,,,,36505,AL,AXIS,MOBILE,1097,30.947479,-88.024888,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110002579932,5355 NORTH 51ST AVENUE SUITE 4,GLENDALE,MARICOPA,4013,AZ,ARIZONA,USA,85301-7027,9,A,,5355 N 51ST AVE,5355,N 51ST AVE,N,,,AVE,85301,AZ,GLENDALE,MARICOPA,4013,33.51522,-112.16874,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110002619649,2658 N MAIN ST,WALNUT CREEK,CONTRA COSTA,6013,CA,CALIFORNIA,USA,94597-2729,9,A,,2658 N MAIN ST,2658,N MAIN ST,N,,,ST,94597,CA,WALNUT CREEK,CONTRA COSTA,6013,37.92064,-122.064565,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014215526,RODLUN RD,GRESHAM,MULTNOMAH,41051,OR,OREGON,USA,97030,10,A,J& W DUMP CREATED BY LOAD OF EPA FINDS IDS,SW RODLUN RD,,SW RODLUN RD,SW,,,RD,97080,OR,GRESHAM,MULTNOMAH,41051,45.46704,-122.45463,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014271019,2550 STEELE ROAD,THE DALLES,WASCO,41065,OR,OREGON,USA,97058-9685,10,A, ,2550 STEELE RD,2550,STEELE RD,,,,RD,97058,OR,THE DALLES,WASCO,41065,45.55696,-121.13706,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110043783180,84777 DILLARD ACCESS RD.,EUGENE,LANE,41039,OR,OREGON,USA,97405,10,A,,84777 DILLARD ACCESS RD,84777,DILLARD ACCESS RD,,,,RD,97405,OR,EUGENE,LANE,41039,43.975659,-123.009806,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014264312,1820 S. WATERFRONT STREET,NEWBERG,YAMHILL,41071,OR,OREGON,USA,97132,10,A, ,1820 NE WATERFRONT ST,1820,NE WATERFRONT ST,NE,,,ST,97132,OR,NEWBERG,YAMHILL,41071,45.28369,-122.979335,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014198457,SW PORTION OF AIRPORT,PORTLAND,MULTNOMAH,41051,OR,OREGON,USA,97218,10,A,MAPBLAST-INTERNET,,,,,,,,97218,OR,PORTLAND,MULTNOMAH,41051,45.5799,-122.6108,NAD83,ADDRESS MATCHING-OTHER,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110037759351,25S/32E/S5,LAWEN,HARNEY,41025,OR,OREGON,USA,97720,10,A,,,,,,,,,97720,OR,BURNS,HARNEY,41025,43.438,-118.7994,NAD83,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110002149390,576 PATTERSON AVE. N.W.,SALEM,POLK,41053,OR,OREGON,USA,97304-3957,10,A,,576 PATTERSON AVE NW,576,PATTERSON AVE NW,,,,AVE,97304,OR,SALEM,POLK,41053,44.9463,-123.05649,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014170397,WEST OF CITY LIMITS,PRAIRIE CITY,GRANT,41023,OR,OREGON,USA,97869,10,A, ,,,,,,,,97869,OR,PRAIRIE CITY,GRANT,41023,44.4427,-118.7408,NAD83,,,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021283305,720 SO MAIN STREET,SEBASTOPOL,SONOMA,6097,CA,CALIFORNIA,USA,95472-4275,9,A,,,,,,,,,95472,CA,SEBASTOPOL,SONOMA,6097,38.39534,-122.82008,NAD83,UNKNOWN,FACILITY CENTROID,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110002425448,14048 E VALLEY BLVD,LA PUENTE,LOS ANGELES,6037,CA,CALIFORNIA,USA,91744,9,A,,14048 E VALLEY BLVD,14048,E VALLEY BLVD,E,,,BLVD,91746,CA,LA PUENTE,LOS ANGELES,6037,34.04149,-117.98437,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110000748228,8787 ENTERPRISE DRIVE,NEWARK,ALAMEDA,6001,CA,CALIFORNIA,USA,94560-3315,9,A,,8787 ENTERPRISE DR,8787,ENTERPRISE DR,,,,DR,94560,CA,NEWARK,ALAMEDA,6001,37.52079,-122.05367,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,PDS,MATERIALS RECOVERY FACILITIES.,PDS,110001698985,18511 WEST SARDIS RD,BAUXITE,SALINE,5125,AR,ARKANSAS,USA,72011-9457,6,A,,18511 W SARDIS RD,18511,W SARDIS RD,W,,,RD,72011,AR,BAUXITE,SALINE,5125,34.561105,-92.48176,NAD83,GPS CODE (PSEUDO RANGE) DIFFERENTIAL,,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110054192468,2401 CANYON WAY,SPARKS,STOREY,32029,NV,NEVADA,USA,89440,9,A,CLASS 1 - LOCKWOOD SANITARY LANDFILL,2401 CANYON WAY,2401,CANYON WAY,,,,WAY,89434,NV,SPARKS,WASHOE,32031,39.494941,-119.611785,NAD83,,FACILITY CENTROID,,,,,,
562920,SECONDARY,RCRAINFO,MATERIALS RECOVERY FACILITIES.,RCRAINFO,110000406828,421 LYCASTE AVENUE,DETROIT,WAYNE,26163,MI,MICHIGAN,USA,48214-3443,5,A,,421 LYCASTE ST,421,LYCASTE ST,,,,ST,48214,MI,DETROIT,WAYNE,26163,42.36277,-82.96421,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110055062275,9 GREAT FALLS AVE,ROCHESTER,STRAFFORD,33017,NH,,USA,3867,1,A,,9 GREAT FALLS AVE,9,GREAT FALLS AVE,,,,AVE,3867,NH,ROCHESTER,STRAFFORD,33017,43.29185,-70.97185,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,CEDS,MATERIALS RECOVERY FACILITIES.,CEDS,110020682698,522 N W,CULPEPER,CULPEPER ,51047,VA,VIRGINIA,USA,22701,3,A,,,,,,,,,22701,VA,CULPEPER,CULPEPER ,51047,,,,,,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110033204887,14747 SAN FERNANDO RD,SYLMAR,LOS ANGELES,6037,CA,CALIFORNIA,USA,91342-1021,9,A,,14747 SAN FERNANDO RD,14747,SAN FERNANDO RD,,,,RD,91342,CA,SYLMAR,LOS ANGELES,6037,34.32423,-118.50343,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110013372910,1380 NW 65TH AVE STE I,PLANTATION,BROWARD,12011,FL,FLORIDA,USA,33313,4,A,,1380 NW 65TH AVE,1380,NW 65TH AVE,NW,,,AVE,33313,FL,FORT LAUDERDALE,BROWARD,12011,26.14218,-80.235295,NAD83,INTERPOLATION-PHOTO,POINT WHERE SUBSTANCE IS MONITORED,,2376,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110013199573,61138 HWY 140 E,BLY,KLAMATH,41035,OR,OREGON,USA,97622,10,A,,,,,,,,,97622,OR,BLY,KLAMATH,41035,42.39934,-121.04432,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014156082,N OF KILLINGSWORTH ST @ 75TH AVE,PORTLAND,MULTNOMAH,41051,OR,OREGON,USA,97218,10,A, ,,,,,,,,97218,OR,PORTLAND,MULTNOMAH,41051,45.5645,-122.5862,NAD83,,,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110037726636,56218 WEEKLY CREEK,MYRTLE POINT,COOS,41011,OR,OREGON,USA,97458-8658,10,A,,56218 WEEKLY CREEK RD,56218,WEEKLY CREEK RD,,,,RD,97458,OR,MYRTLE POINT,COOS,41011,43.107374,-124.068141,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014270564,6900 NW FRONT AVE,PORTLAND,MULTNOMAH,41051,OR,OREGON,USA,97210,10,A, ,6900 NW FRONT AVE,6900,NW FRONT AVE,NW,,,AVE,97210,OR,PORTLAND,MULTNOMAH,41051,45.57497,-122.7493,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110031019485,912 CHEYNEY AVE,MARION,MARION,39101,OH,OHIO,USA,43302-6208,5,A,,912 CHENEY AVE,912,CHENEY AVE,,,,AVE,43302,OH,MARION,MARION,39101,40.57113,-83.14082,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110000434192,1445 WEST 42ND STREET,CHICAGO,COOK,17031,IL,ILLINOIS,USA,60609-2419,5,A,,1445 W 42ND ST,1445,W 42ND ST,W,,,ST,60609,IL,CHICAGO,COOK,17031,41.817134,-87.660802,NAD83,INTERPOLATION-PHOTO,ENTRANCE POINT OF A FACILITY OR STATION,,12000,,,,
562920,UNKNOWN,MO-DNR,MATERIALS RECOVERY FACILITIES.,MO-DNR,110042768305,10115 HIGHWAY 5,MARCELINE,LINN,,MO,MISSOURI,UNITED STATES,64658,7,A,,10115 HIGHWAY 5,10115,HIGHWAY 5,,,,,64658,MO,MARCELINE,LINN,29115,39.70036,-92.951372,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,UNKNOWN,MO-DNR,MATERIALS RECOVERY FACILITIES.,MO-DNR,110042476200,5321 BUSINESS 50 WEST,JEFFERSON CITY,COLE,,MO,MISSOURI,USA,65109-0003,7,A,,5321 BUSINESS 50 W,5321,BUSINESS 50 W,,,,,65109,MO,JEFFERSON CITY,COLE,29051,38.58356,-92.29351,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014180091,2895 FARAGATE STREET SOUTH,SALEM,MARION,41047,OR,OREGON,USA,97302,10,A, ,2895 FARAGATE AVE S,2895,FARAGATE AVE S,,,,AVE,97302,OR,SALEM,MARION,41047,44.91923,-123.093935,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014200952,ROUTE 4, BOX 405,SHERWOOD,WASHINGTON,41067,OR,OREGON,USA,97140,10,A, ,,,,,,,,97140,OR,SHERWOOD,WASHINGTON,41067,45.4014,-122.86,NAD83,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014154707,3RD AVENUE AND CEDAR STREET,CANBY,CLACKAMAS,41005,OR,OREGON,USA,97013,10,A, ,NW 3RD AVE,,NW 3RD AVE,NW,,,AVE,97013,OR,CANBY,CLACKAMAS,41005,45.26164,-122.70149,NAD83,ADDRESS MATCHING-NEAREST INTERSECTION,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014170360,1N/17E/S35,MORO,SHERMAN,41055,OR,OREGON,USA,97039,10,A, ,,,,,,,,97039,OR,MORO,SHERMAN,41055,45.5256,-120.6602,NAD83,INTERPOLATION - DIGITAL MAP SRCE (TIGER),,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110009306143,9363 NORTH COLUMBIA BOULEVARD,PORTLAND,MULTNOMAH,41051,OR,OREGON,USA,97203-1048,10,A,,9363 N COLUMBIA BLVD,9363,N COLUMBIA BLVD,N,,,BLVD,97203,OR,PORTLAND,MULTNOMAH,41051,45.60801,-122.75863,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110001658616,8001 TABLE ROCK ROAD,MEDFORD,JACKSON,41029,OR,OREGON,USA,97501,10,A,,,,,,,,,97501,OR,MEDFORD,JACKSON,41029,42.43264,-122.88806,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110038017393,3478 ATLANTIC LN,WAVERLY,SUSSEX,51183,VA,VIRGINIA,USA,23890,3,A,52013,3478 ATLANTIC LN,3478,ATLANTIC LN,,,,LN,23890,VA,WAVERLY,SUSSEX,51183,37.061259,-77.176803,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021315389,12319 SAN PABLO AVE,RICHMOND,CONTRA COSTA,6013,CA,CALIFORNIA,USA,94805,9,A,,12319 SAN PABLO AVE,12319,SAN PABLO AVE,,,,AVE,94805,CA,RICHMOND,CONTRA COSTA,6013,37.93568,-122.32523,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110001177887,1 DUMP ROAD,AVALON,LOS ANGELES,6037,CA,CALIFORNIA,USA,90704,9,A,,1 DUMP RD,1,DUMP RD,,,,RD,90704,CA,AVALON,LOS ANGELES,6037,33.3315,-118.31118,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110002653520,12475 LLAGAS AVE UNIT A,SAN MARTIN,SANTA CLARA,6085,CA,CALIFORNIA,USA,95046-9508,9,A,,12475 LLAGAS AVE,12475,LLAGAS AVE,,,,AVE,95046,CA,SAN MARTIN,SANTA CLARA,6085,37.07492,-121.60087,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110002647565,3180 HANOVER,PALO ALTO,SANTA CLARA,6085,CA,CALIFORNIA,USA,94304,9,A,,3180 HANOVER ST,3180,HANOVER ST,,,,ST,94304,CA,PALO ALTO,SANTA CLARA,6085,37.41618,-122.14493,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021296113,14883 E 14TH STREET,SAN LEANDRO,ALAMEDA,6001,CA,CALIFORNIA,USA,94578-2921,9,A,,14883 E 14TH ST,14883,E 14TH ST,E,,,ST,94578,CA,SAN LEANDRO,ALAMEDA,6001,37.706708,-122.13064,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110042036855,1737 EAST DENNI STREET,WILMINGTON,LOS ANGELES,6037,CA,CALIFORNIA,USA,90744-3904,9,A,,1737 E DENNI ST,1737,E DENNI ST,E,,,ST,90744,CA,WILMINGTON,LOS ANGELES,6037,33.78587,-118.24031,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110054199764,STAR ROUTE BOX 4,MCKITTRICK,KERN,6029,CA,,USA,93521,9,A,,,,,,,,,,CA,MC KITTRICK,KERN,6029,35.28835,-119.63226,NAD83,,FACILITY CENTROID,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110018500647,1812 GREENSPRINGS DR,KLAMATH FALLS,KLAMATH,41035,OR,OREGON,USA,97601,10,A,KLAMATH REC I INC CREATED BY LOAD OF EPA FINDS IDS,1812 GREENSPRINGS DR,1812,GREENSPRINGS DR,,,,DR,97601,OR,KLAMATH FALLS,KLAMATH,41035,42.20288,-121.78504,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014211655,HWY 140 W OF CY LIMITS,BLY,KLAMATH,41035,OR,OREGON,USA,97622,10,A,WEYERHAEUSER CO BLY CREATED BY LOAD OF EPA FINDS IDS,HIGHWAY 140 E,,HIGHWAY 140 E,,,,,97622,OR,BLY,KLAMATH,41035,42.4059,-121.0455,NAD83,INTERPOLATION - DIGITAL MAP SRCE (TIGER),,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110006057916,20005 CNTY RD 81,ROGERS,HENNEPIN,27053,MN,MINNESOTA,USA,55374,5,A,,,,,,,,,55374,MN,ROGERS,HENNEPIN,27053,45.17202,-93.52673,NAD83,,,,,,,,
562920,PRIMARY,AIR,MATERIALS RECOVERY FACILITIES.,AIR,110000832243,1700 MAXWELL ROAD,CHULA VISTA,SAN DIEGO,6073,CA,CALIFORNIA,USA,91911-6156,9,A,,1700 MAXWELL RD,1700,MAXWELL RD,,,,RD,91911,CA,CHULA VISTA,SAN DIEGO,6073,32.60534,-117.00559,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,MD-TEMPO,MATERIALS RECOVERY FACILITIES.,MD-TEMPO,110009684804,2202 HALETHORPE FARMS ROAD,BALTIMORE,BALTIMORE,24005,MD,MARYLAND,USA,21227-4551,3,A,,2202 HALETHORPE FARMS RD,2202,HALETHORPE FARMS RD,,,,RD,21227,MD,HALETHORPE,BALTIMORE,24005,39.228352,-76.685849,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,PDS,MATERIALS RECOVERY FACILITIES.,PDS,110025143887,409 W BEEBE CAPPS EXPY,SEARCY,WHITE,5145,AR,ARKANSAS,USA,72143,6,A,NEW RST, RST CONVERSION PROJECT 05/15/2005,409 W BEEBE CAPPS EXPY,409,W BEEBE CAPPS EXPY,W,,,EXPY,72143,AR,SEARCY,WHITE,5145,35.243823,-91.739975,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,
562920,PRIMARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110012447076,6510 BAY LINE DRIVE,PANAMA CITY,BAY,12005,FL,FLORIDA,USA,32404-4804,4,A,,6510 BAY LINE DR,6510,BAY LINE DR,,,,DR,32404,FL,PANAMA CITY,BAY,12005,30.2656,-85.5214,NAD83,INTERPOLATION-MAP,FACILITY CENTROID,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014318844,HAYDEN ISLAND,PORTLAND,MULTNOMAH,41051,OR,OREGON,USA,97217,10,A, ,N HAYDEN ISLAND DR,,N HAYDEN ISLAND DR,N,,,DR,97217,OR,PORTLAND,MULTNOMAH,41051,45.6227,-122.6961,NAD83,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014192587,HWY 19,CONDON,GILLIAM,41021,OR,OREGON,USA,97823,10,A, ,,,,,,,,97823,OR,CONDON,GILLIAM,41021,45.2232,-120.1843,NAD83,INTERPOLATION - DIGITAL MAP SRCE (TIGER),,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014177434,55722 HIGHWAY 101,COQUILLE,COOS,41011,OR,OREGON,USA,97423,10,A, ,,,,,,,,97423,OR,COQUILLE,COOS,41011,43.2078,-124.3168,NAD83,INTERPOLATION-MAP,FACILITY CENTROID,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014195815,CROWN POINT RD,CHARLESTON,COOS,41011,OR,OREGON,USA,97420,10,A,CFS:FROM CROWN PT RD TO JOE NEY DISPOSAL RD-GO 5 MI,CROWN POINT RD,,CROWN POINT RD,,,,RD,97420,OR,COOS BAY,COOS,41011,43.3178,-124.2941,NAD83,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110037772719,CROWLEY RD,HARPER,MALHEUR,41045,OR,OREGON,USA,97906,10,A,,CROWLEY RD,,CROWLEY RD,,,,RD,97906,OR,HARPER,MALHEUR,41045,43.8496,-117.6068,NAD83,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014176989,HILLCREST ROAD - 5 MILES S OF HOOD RIVER,HOOD RIVER,HOOD RIVER,41027,OR,OREGON,USA,97031,10,A, ,,,,,,,,97031,OR,HOOD RIVER,HOOD RIVER,41027,45.5825,-121.5613,NAD83,,,,,,,,
562920,UNKNOWN,AZURITE,MATERIALS RECOVERY FACILITIES.,AZURITE,110002566278,8901 S WILMOT RD,TUCSON,PIMA,4019,AZ,ARIZONA,USA,85756-9700,9,A,,8901 S WILMOT RD,8901,S WILMOT RD,S,,,RD,85756,AZ,TUCSON,PIMA,4019,32.08901,-110.85796,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
